wavelength_nm,R,G,B,Gray
432.2,0.856349892,0.594827015,0.908712535,0.755159485
432.3,0.856644448,0.595018227,0.90927279,0.755481669
432.4,0.856939003,0.595209439,0.909833045,0.755803853
432.5,0.857233559,0.595400651,0.9103933,0.756126036
432.6,0.857633517,0.595135026,0.910633919,0.756131512
432.7,0.858044667,0.594820892,0.910840599,0.756103358
432.8,0.858455817,0.594506757,0.911047278,0.756075204
432.9,0.858866968,0.594192623,0.911253958,0.756047051
433.0,0.859278118,0.593878489,0.911460637,0.756018897
433.1,0.859689268,0.593564354,0.911667316,0.755990743
433.2,0.860100419,0.59325022,0.911873996,0.755962589
433.3,0.860511569,0.592936085,0.912080675,0.755934435
433.4,0.860957041,0.592668619,0.912321359,0.75594828
433.5,0.863276665,0.594949508,0.914418899,0.7582555
433.6,0.865596289,0.597230397,0.916516438,0.760562721
433.7,0.867915913,0.599511286,0.918613978,0.762869941
433.8,0.870235537,0.601792174,0.920711517,0.765177162
433.9,0.872555161,0.604073063,0.922809057,0.767484382
434.0,0.874874785,0.606353952,0.924906596,0.769791602
434.1,0.877194409,0.608634841,0.927004136,0.772098823
434.2,0.879514034,0.61091573,0.929101675,0.774406043
434.3,0.881843375,0.613185204,0.931034674,0.776662742
434.4,0.884236638,0.615379592,0.931885304,0.778587107
434.5,0.886629901,0.61757398,0.932735935,0.780511471
434.6,0.889023164,0.619768368,0.933586566,0.782435835
434.7,0.891416427,0.621962756,0.934437197,0.784360199
434.8,0.89380969,0.624157144,0.935287828,0.786284563
434.9,0.896202953,0.626351532,0.936138459,0.788208928
435.0,0.898596216,0.62854592,0.936989089,0.790133292
435.1,0.900989479,0.630740308,0.93783972,0.792057656
435.2,0.903387269,0.632912303,0.938747482,0.793986854
435.3,0.905798942,0.635015638,0.939830413,0.795930875
435.4,0.908210615,0.637118972,0.940913345,0.797874895
435.5,0.910622287,0.639222307,0.941996277,0.799818916
435.6,0.91303396,0.641325641,0.943079208,0.801762936
435.7,0.915445633,0.643428976,0.94416214,0.803706957
435.8,0.917857306,0.645532311,0.945245072,0.805650977
435.9,0.920268978,0.647635645,0.946328003,0.807594998
436.0,0.922680651,0.64973898,0.947410935,0.809539018
436.1,0.92412495,0.65116723,0.948246118,0.810847461
436.2,0.923848804,0.651394864,0.948640688,0.811025548
436.3,0.923572659,0.651622498,0.949035257,0.811203635
436.4,0.923296513,0.651850131,0.949429827,0.811381722
436.5,0.923020367,0.652077765,0.949824397,0.811559809
436.6,0.922744222,0.652305398,0.950218967,0.811737896
436.7,0.922468076,0.652533032,0.950613536,0.811915983
436.8,0.92219193,0.652760666,0.951008106,0.812094071
436.9,0.921915784,0.652988299,0.951402676,0.812272158
437.0,0.921139457,0.652890158,0.951754345,0.812158256
437.1,0.919807821,0.652430339,0.952058386,0.811720184
437.2,0.918476185,0.651970519,0.952362427,0.811282112
437.3,0.917144549,0.651510699,0.952666467,0.810844041
437.4,0.915812912,0.651050879,0.952970508,0.810405969
437.5,0.914481276,0.650591059,0.953274549,0.809967898
437.6,0.91314964,0.650131239,0.95357859,0.809529826
437.7,0.911818004,0.649671419,0.95388263,0.809091754
437.8,0.910486368,0.649211599,0.954186671,0.808653683
437.9,0.910074633,0.649589474,0.954828097,0.808955081
438.0,0.910307822,0.65055464,0.955706057,0.809774908
438.1,0.910541012,0.651519807,0.956584018,0.810594735
438.2,0.910774202,0.652484973,0.957461978,0.811414562
438.3,0.911007392,0.65345014,0.958339938,0.81223439
438.4,0.911240581,0.654415306,0.959217899,0.813054217
438.5,0.911473771,0.655380473,0.960095859,0.813874044
438.6,0.911706961,0.656345639,0.960973819,0.814693871
438.7,0.91194015,0.657310806,0.96185178,0.815513698
438.8,0.914399993,0.659435842,0.962964705,0.817487859
438.9,0.91780579,0.662053629,0.964177452,0.819952418
439.0,0.921211588,0.664671415,0.965390199,0.822416977
439.1,0.924617385,0.667289202,0.966602946,0.824881536
439.2,0.928023182,0.669906988,0.967815692,0.827346095
439.3,0.931428979,0.672524775,0.969028439,0.829810654
439.4,0.934834777,0.675142561,0.970241186,0.832275212
439.5,0.938240574,0.677760348,0.971453933,0.834739771
439.6,0.941646371,0.680378134,0.972666679,0.83720433
439.7,0.944756798,0.68297735,0.973437692,0.839473769
439.8,0.947800537,0.685572374,0.974108973,0.841699155
439.9,0.950844277,0.688167397,0.974780254,0.843924542
440.0,0.953888016,0.69076242,0.975451535,0.846149928
440.1,0.956931756,0.693357443,0.976122816,0.848375314
440.2,0.959975495,0.695952466,0.976794097,0.8506007
440.3,0.963019235,0.69854749,0.977465378,0.852826086
440.4,0.966062975,0.701142513,0.978136658,0.855051472
440.5,0.969106714,0.703737536,0.978807939,0.857276858
440.6,0.967506006,0.70546479,0.978551732,0.857815017
440.7,0.965554576,0.707126516,0.978225486,0.858225765
440.8,0.963603147,0.708788241,0.97789924,0.858636514
440.9,0.961651717,0.710449966,0.977572994,0.859047262
441.0,0.959700287,0.712111692,0.977246748,0.859458011
441.1,0.957748857,0.713773417,0.976920502,0.85986876
441.2,0.955797427,0.715435143,0.976594256,0.860279508
441.3,0.953845997,0.717096868,0.97626801,0.860690257
441.4,0.952029383,0.718752218,0.975963442,0.861131342
441.5,0.953158512,0.720268258,0.976132544,0.862235284
441.6,0.954287642,0.721784297,0.976301645,0.863339227
441.7,0.955416771,0.723300337,0.976470746,0.864443169
441.8,0.9565459,0.724816377,0.976639848,0.865547111
441.9,0.957675029,0.726332417,0.976808949,0.866651054
