wavelength_nm,R,G,B,Gray
442.9,0.330552166,0.438025284,0.584869435,0.387375872
443.0,0.330814083,0.438697872,0.585576626,0.387818436
443.1,0.331076,0.43937046,0.586283816,0.388261001
443.2,0.331131988,0.439563901,0.586461373,0.388375567
443.3,0.330636017,0.438473064,0.585219332,0.387610987
443.4,0.330140047,0.437382228,0.583977291,0.386846408
443.5,0.329644076,0.436291392,0.582735251,0.386081829
443.6,0.329148106,0.435200555,0.58149321,0.38531725
443.7,0.328652135,0.434109719,0.58025117,0.384552671
443.8,0.328156164,0.433018882,0.579009129,0.383788092
443.9,0.327660194,0.431928046,0.577767088,0.383023513
444.0,0.327164223,0.430837209,0.576525048,0.382258934
444.1,0.326746345,0.430014503,0.575496169,0.381651204
444.2,0.32645285,0.429618863,0.574806807,0.381293299
444.3,0.326159354,0.429223223,0.574117445,0.380935393
444.4,0.325865858,0.428827583,0.573428083,0.380577488
444.5,0.325572363,0.428431943,0.57273872,0.380219582
444.6,0.325278867,0.428036302,0.572049358,0.379861677
444.7,0.324985371,0.427640662,0.571359996,0.379503771
444.8,0.324691876,0.427245022,0.570670634,0.379145866
444.9,0.32439838,0.426849382,0.569981271,0.37878796
445.0,0.324412106,0.426863238,0.569954085,0.37879898
445.1,0.324733465,0.427287138,0.570589963,0.37917942
445.2,0.325054824,0.427711038,0.57122584,0.379559859
445.3,0.325376184,0.428134938,0.571861717,0.379940298
445.4,0.325697543,0.428558838,0.572497594,0.380320738
445.5,0.326018902,0.428982739,0.573133472,0.380701177
445.6,0.326340261,0.429406639,0.573769349,0.381081616
445.7,0.32666162,0.429830539,0.574405226,0.381462056
445.8,0.32698298,0.430254439,0.575041103,0.381842495
445.9,0.327165273,0.430879501,0.575713448,0.38222014
446.0,0.327260009,0.431631217,0.576408753,0.382596026
446.1,0.327354745,0.432382933,0.577104058,0.382971912
446.2,0.327449481,0.433134649,0.577799363,0.383347798
446.3,0.327544217,0.433886366,0.578494668,0.383723685
446.4,0.327638953,0.434638082,0.579189973,0.384099571
446.5,0.327733689,0.435389798,0.579885278,0.384475457
446.6,0.327828425,0.436141515,0.580580583,0.384851343
446.7,0.327923161,0.436893231,0.581275888,0.385227229
446.8,0.327923285,0.437019849,0.581365825,0.385279723
446.9,0.327887991,0.436912461,0.581229141,0.385211156
447.0,0.327852698,0.436805073,0.581092457,0.385142589
447.1,0.327817404,0.436697685,0.580955773,0.385074022
447.2,0.32778211,0.436590297,0.580819089,0.385005455
447.3,0.327746816,0.436482909,0.580682405,0.384936887
447.4,0.327711522,0.43637552,0.580545721,0.38486832
447.5,0.327676229,0.436268132,0.580409037,0.384799753
447.6,0.327640935,0.436160744,0.580272353,0.384731186
447.7,0.328201264,0.437456577,0.582481323,0.385672674
447.8,0.328873703,0.439016529,0.585131802,0.386804279
447.9,0.329546143,0.440576482,0.587782281,0.387935885
448.0,0.330218582,0.442136434,0.59043276,0.38906749
448.1,0.330891021,0.443696387,0.593083239,0.390199095
448.2,0.331563461,0.44525634,0.595733719,0.391330701
448.3,0.3322359,0.446816292,0.598384198,0.392462306
448.4,0.33290834,0.448376245,0.601034677,0.393593911
448.5,0.333580779,0.449936197,0.603685156,0.394725516
448.6,0.333658583,0.450183739,0.6037291,0.394863227
448.7,0.333708738,0.450370255,0.603651844,0.394954723
448.8,0.333758892,0.450556771,0.603574588,0.395046218
448.9,0.333809046,0.450743287,0.603497332,0.395137714
449.0,0.333859201,0.450929803,0.603420076,0.39522921
449.1,0.333909355,0.451116319,0.603342819,0.395320706
449.2,0.333959509,0.451302835,0.603265563,0.395412201
449.3,0.334009663,0.451489351,0.603188307,0.395503697
449.4,0.334049483,0.451671937,0.603139154,0.395589792
449.5,0.333951032,0.451801933,0.603466007,0.395603621
