wavelength_nm,R,G,B,Gray
454.2,0.864694291,0.898292597,0.896552008,0.893731856
454.3,0.86558718,0.898888334,0.897425437,0.894456446
454.4,0.866480069,0.899484072,0.898298865,0.895181035
454.5,0.867372957,0.90007981,0.899172293,0.895905625
454.6,0.868265846,0.900675548,0.900045721,0.896630214
454.7,0.869158735,0.901271286,0.90091915,0.897354804
454.8,0.870486417,0.90234278,0.90299898,0.898619605
454.9,0.871956417,0.90357,0.905473693,0.90006123
455.0,0.873426417,0.904797219,0.907948406,0.901502856
455.1,0.874896416,0.906024439,0.91042312,0.902944481
455.2,0.876366416,0.907251659,0.912897833,0.904386106
455.3,0.877836416,0.908478879,0.915372547,0.905827732
455.4,0.879306416,0.909706099,0.91784726,0.907269357
455.5,0.880776416,0.910933319,0.920321973,0.908710982
455.6,0.882246416,0.912160539,0.922796687,0.910152608
455.7,0.882838057,0.912488656,0.92291829,0.91054751
455.8,0.883295391,0.912679292,0.922680082,0.91078236
455.9,0.883752724,0.912869928,0.922441875,0.911017209
456.0,0.884210057,0.913060564,0.922203667,0.911252059
456.1,0.884667391,0.9132512,0.921965459,0.911486908
456.2,0.885124724,0.913441836,0.921727251,0.911721758
456.3,0.885582057,0.913632472,0.921489044,0.911956607
456.4,0.88603939,0.913823108,0.921250836,0.912191457
456.5,0.886496724,0.914013744,0.921012628,0.912426306
456.6,0.887285316,0.914870854,0.92195623,0.91327621
456.7,0.888080205,0.915740631,0.922922294,0.914137805
456.8,0.888875094,0.916610408,0.923888359,0.9149994
456.9,0.889669982,0.917480185,0.924854423,0.915860995
457.0,0.890464871,0.918349962,0.925820488,0.91672259
457.1,0.89125976,0.91921974,0.926786552,0.917584185
457.2,0.892054649,0.920089517,0.927752617,0.91844578
457.3,0.892849538,0.920959294,0.928718682,0.919307375
457.4,0.893621591,0.921767741,0.929596443,0.920116929
457.5,0.894176925,0.921994122,0.929636144,0.920432579
457.6,0.894732258,0.922220502,0.929675846,0.92074823
457.7,0.895287591,0.922446882,0.929715547,0.921063881
457.8,0.895842925,0.922673263,0.929755248,0.921379531
457.9,0.896398258,0.922899643,0.929794949,0.921695182
458.0,0.896953591,0.923126023,0.929834651,0.922010833
458.1,0.897508924,0.923352404,0.929874352,0.922326483
458.2,0.898064258,0.923578784,0.929914053,0.922642134
